id,name,genre,subgenre,city,venue_id,venue_name,latitude,longitude,attraction_id,attraction_name,event_date,min_price,max_price,currency,url,fetched_at
1kGOv0JaGA2ov6U,Matilda Shakes + Luna Rosa + Happy Neighbours,Rock,Alternative Rock,London,KovZ9177XdV,The Troubadour,51.488695,-0.19197,,,2026-10-17,,,,https://www.ticketweb.uk/event/matilda-shakes-luna-rosa-troubadour-tickets/14878503?REFERRAL_ID=tmfeed,2026-08-10T10:21:16
LvZ18Q8WhQj84TOZ0Pq4T,Very Santana,Rock,Funk-Rock,Kinross,KovZpZAtEIaA,Backstage at The Green Hotel,56.208672,-3.42367,K8vZ917rE6V,Very Santana,2026-10-17,,,,https://www.universe.com/events/very-santana-tickets-8YB9XT?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QLkL3_TPUOv1C1Q2,METALLICA RELOADED,,,Aberdeen,KovZ9177whV,Krakatoa,57.14568,-2.09504,K8vZ9178UX7,Metallica Reloaded,2026-10-17,,,,https://www.universe.com/events/metallica-reloaded-tickets-PCRZG7?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QLsJ1ZL1J8ZMfqy5,Live/Wire: The AC/DC Show,Rock,Pop,Cumbria,KovZpZAnJ6EA,Kendal Brewery Arts Centre,54.325351,-2.748059,K8vZ917G43V,Livewire AC/DC,2026-10-17,,,,https://www.universe.com/events/live-wire-the-ac-dc-show-tickets-JT59LW?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Qhk7pVcM0YZVcQ0T,Crash Test Dummies,Rock,Alternative Rock,Exeter,KovZ9177-G7,Exeter Phoenix,50.724815,-3.531253,K8vZ9171F-7,Crash Test Dummies,2026-10-17,,,,https://www.universe.com/events/crash-test-dummies-tickets-73HSTC?ref=ticketmaster,2026-08-10T10:21:16
1AzZkCKGkdlGKla,D-MODE,,,Belfast,KovZ917A7n7,Mandela Hall,54.58516357,-5.93754172,K8vZ917QiJ7,D-MODE,2026-10-17,,,,https://www.ticketmaster.ie/dmode-belfast-17-10-2026/event/38006393EB313AC9,2026-08-10T10:21:16
LvZ18QKlNtjxjRZZ0lUDw,The Jam'd,Rock,Pop,St Albans,KovZ91773g7,The Horn,51.750295,-0.329006,K8vZ917fhOf,The Jamd,2026-10-17,,,,https://www.universe.com/events/the-jamd-tickets-98RHF5?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QbwPQnECZZZ0bDMj,Blondied,Pop,New Wave,Derby,KovZpZAtF7EA,The Flowerpot,52.926209,-1.479575,K8vZ917LfMV,Blondied,2026-10-17,,,,https://www.universe.com/events/blondied-tickets-C6RTGS?ref=ticketmaster,2026-08-10T10:21:16
17FYv0G62Ub-odq,Nubya Garcia,Jazz,Jazz,London,KovZ917AVA2,Blue Note London,51.51046344,-0.12670269,K8vZ917pme0,Nubya Garcia,2026-10-17,,,,https://www.ticketmaster.co.uk/nubya-garcia-london-17-10-2026/event/230064FD988510DD,2026-08-10T10:21:16
1adfZ_8GdjJZdCue,WHP presents: Eric Prydz [Concourse Only],Dance/Electronic,Amapiano,Manchester,KovZ917AObU,Depot Mayfield,53.47567,-2.225284,K8vZ9178Zu7,Warehouse Project,2026-10-17,,,,https://www.ticketmaster.co.uk/whp-presents-eric-prydz-concourse-only-manchester-17-10-2026/event/3500650303726DC1,2026-08-10T10:21:16
LvZ18QN491u-jSOZzTCNK,Dusky: Signals Tour - Liverpool,Dance/Electronic,Club Dance,Liverpool,KovZpZAtFadA,Hangar 34,53.394852,-2.978373,K8vZ9178Nd0,Dusky,2026-10-17,,,,https://www.universe.com/events/dusky-signals-tour-liverpool-tickets-4RLKGQ?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QN8eUj_yAOZzkD4P,Live Band Karaoke,,,London,KovZpZAtJleA,Up The Creek,51.481328,-0.01077,K8vZ917Oi20,Live Band Karaoke at Up The Creek,2026-10-17,,,,https://www.universe.com/events/live-band-karaoke-tickets-S9C6LD?ref=ticketmaster,2026-08-10T10:21:16
G5dzZ_8Kix3iR,Fish56Octagon,Dance/Electronic,Amapiano,Oxford,KovZ9177an0,O2 Academy Oxford,51.7470676,-1.2351166,K8vZ917q-Q0,Fish56Octagon,2026-10-17,,,,https://www.ticketmaster.co.uk/fish56octagon-oxford-17-10-2026/event/3E006504EC892B2F,2026-08-10T10:21:16
G5dzZ_uLpV4w8,Swiftogeddon - 20 years of Taylor special,Pop,Pop,Oxford,KovZ9177aD7,O2 Academy2 Oxford,51.7470676,-1.2351166,K8vZ917jUJV,Swiftogeddon,2026-10-17,,,,https://www.ticketmaster.co.uk/swiftogeddon-20-years-of-taylor-special-oxford-17-10-2026/event/3E0064D7D6D15C90,2026-08-10T10:21:16
LvZ18Q0fKXPi9ZrvHDYVp,SKIN ON SKIN,Dance/Electronic,Dance/Electronic,Newcastle Upon Tyne,KovZpZAnaA1A,NX,54.971939,-1.6308,K8vZ917QS5f,Skin on Skin,2026-10-17,,,,https://www.universe.com/events/skin-on-skin-tickets-VY2D4G?ref=ticketmaster,2026-08-10T10:21:16
17u8v0G6uVv55kM,Belle Livingstone's 58th Street Country Club,Jazz,Jazz,London,KovZ9177-fV,Belle Livingstone's 58th Street Country Club,51.47289512,-0.06736413,K8vZ917riCf,Belle Livingstone's 58th Street Country Club,2026-10-18,,,,https://theatre.ticketmaster.co.uk/book/1HBYR-58th-street/#perf=1HBYR-15Q&date=2026-10-18&time=1.00PM,2026-08-10T10:21:16
1AdfZ_AGkRgTb4S,Abba Voyage - VIP Premium Package,Pop,Pop,London,KovZ9177E07,ABBA Arena,51.53327366,-0.01362306,K8vZ917_x47,ABBA Voyage,2026-10-18,,,,https://theatre.ticketmaster.co.uk/book/1H8DJ-abba-voyage-admissions/#perf=1H8DJ-I1O&date=2026-10-18&time=1.00PM,2026-08-10T10:21:16
1AdfZ_AGkmX3gMs,ABBA Voyage,Pop,Pop,London,KovZ9177E07,ABBA Arena,51.53327366,-0.01362306,K8vZ917_x47,ABBA Voyage,2026-10-18,,,,https://theatre.ticketmaster.co.uk/book/1H8DJ-abba-voyage-admissions/#perf=1H8DJ-I1M&date=2026-10-18&time=1.00PM,2026-08-10T10:21:16
G5dzZ_83CU8Bw,Sweetnotes,Pop,Electro Pop,London,KovZ917AV2_,Troxy,51.51326,-0.043935,K8vZ917Lq07,Sweetnotes,2026-10-18,,,,https://www.ticketmaster.co.uk/sweetnotes-london-18-10-2026/event/3E0065048ED90EB2,2026-08-10T10:21:16
1AdfZ_AGkRUGzp5,Abba Voyage - VIP Premium Package,Pop,Pop,London,KovZ9177E07,ABBA Arena,51.53327366,-0.01362306,K8vZ917_x47,ABBA Voyage,2026-10-18,,,,https://theatre.ticketmaster.co.uk/book/1H8DJ-abba-voyage-admissions/#perf=1H8DJ-I22&date=2026-10-18&time=6.00PM,2026-08-10T10:21:16
1AdfZ_AGkmXO4z5,ABBA Voyage,Pop,Pop,London,KovZ9177E07,ABBA Arena,51.53327366,-0.01362306,K8vZ917_x47,ABBA Voyage,2026-10-18,,,,https://theatre.ticketmaster.co.uk/book/1H8DJ-abba-voyage-admissions/#perf=1H8DJ-I20&date=2026-10-18&time=6.00PM,2026-08-10T10:21:16
LvZ18QProJ2Q081OACpGj,Unfunfair,Alternative,Alternative Rock,London,KovZpZAt6AEA,New Cross Inn,51.475524,-0.03838,K8vZ917-1i7,UNFUNFAIR,2026-10-18,,,,https://www.universe.com/events/unfunfair-tickets-81KD2G?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Qf5AiC_3ZZZyKf9x,Toploader,Rock,Pop,Brighton,KovZ9177HDf,Quarters,50.81994,-0.14229,K8vZ917uwT0,Toploader,2026-10-18,,,,https://www.universe.com/events/toploader-tickets-Y7LNZ9?ref=ticketmaster,2026-08-10T10:21:16
17CZv0G65Jxzs11,Share a Suite - Duran Duran,Rock,Pop,Belfast,KovZ917A7I0,The O2 Belfast,54.60391677,-5.91356277,K8vZ9178ja7,Share a Suite,2026-10-18,,,,https://www.ticketmaster.ie/share-a-suite-duran-duran-belfast-18-10-2026/event/380064B9A2E3128A,2026-08-10T10:21:16
17u8v0G651Hd01W,Masego - Fix Your Face Tour,Hip-Hop/Rap,Trap,London,KovZ9177PFf,The O2,51.501581,0.005519,K8vZ917p8j7,Masego,2026-10-18,,,,https://www.ticketmaster.co.uk/masego-fix-your-face-tour-london-18-10-2026/event/350064B2BC0E42BD,2026-08-10T10:21:16
1AMZkufGkd7w6yR,Brandi Carlile - the Human Tour,Rock,Alternative Rock,Manchester,KovZ9177z1f,Co-op Live,53.48661136,-2.1995797,K8vZ9175z3V,Brandi Carlile,2026-10-18,,,,https://www.ticketmaster.co.uk/brandi-carlile-the-human-tour-manchester-18-10-2026/event/37006354C4C87E6F,2026-08-10T10:21:16
1AUZkuUGkd5XQpB,Michael Starring Ben - Venue Premium Tickets,,,Hull,KovZ9177lz7,Connexin Live,53.741616,-0.343217,K8vZ91794n0,Michael Starring Ben,2026-10-18,,,,https://www.ticketmaster.co.uk/michael-starring-ben-venue-premium-tickets-hull-18-10-2026/event/36006376CBF9A5BA,2026-08-10T10:21:16
1kFYvN4yGA5MsZP,Westlife 25 - The Anniversary World Tour,Rock,Pop,Birmingham,KovZ9177W00,Utilita Arena Birmingham,52.479932,-1.914924,K8vZ9175EDf,Westlife,2026-10-18,,,,https://www.ticketmaster.co.uk/westlife-25-the-anniversary-world-tour-birmingham-18-10-2026/event/230063579BDF1025,2026-08-10T10:21:16
LvZ18QrKjn2SqhZZ0tdqz,Etana,Reggae,Reggae,London,KovZ9177ga7,Soul Mama Islington,51.534184,-0.106126,K8vZ917C7b0,Etana,2026-10-18,,,,https://www.universe.com/events/etana-tickets-JX9MS5?ref=ticketmaster,2026-08-10T10:21:16
16UZkoS0yZACd2dC,Radhika Das,New Age,New Age,London,KovZpZAtadaA,Eventim Apollo,51.490693,-0.224423,K8vZ917qpZ7,Radhika Das,2026-10-18,,,,https://www.ticketmaster.co.uk/radhika-das-london-18-10-2026/event/36006473939D2E2D,2026-08-10T10:21:16
17GOv0G6GTLVOiW,Really Good Time,Rock,Alternative Rock,Glasgow,KovZ9177wG7,McChuills,55.86034,-4.23981,K8vZ917QcXf,Really Good Time,2026-10-18,,,,https://www.ticketweb.uk/event/really-good-time-mcchuills-tickets/14197504?REFERRAL_ID=tmfeed,2026-08-10T10:21:16
17GOv0G6uYYW8U_,Jamie McIntyre,Rock,Alternative Rock,Glasgow,KovZ9177c7f,Oran Mor,55.87738,-4.289157,K8vZ917r2Yf,Jamie McIntyre,2026-10-18,,,,https://www.ticketweb.uk/event/jamie-mcintyre-oran-mor-tickets/14935153?REFERRAL_ID=tmfeed,2026-08-10T10:21:16
17u8v0G6uVv_laB,Belle Livingstone's 58th Street Country Club,Jazz,Jazz,London,KovZ9177-fV,Belle Livingstone's 58th Street Country Club,51.47289512,-0.06736413,K8vZ917riCf,Belle Livingstone's 58th Street Country Club,2026-10-18,,,,https://theatre.ticketmaster.co.uk/book/1HBYR-58th-street/#perf=1HBYR-15R&date=2026-10-18&time=7.00PM,2026-08-10T10:21:16
17uOv0G62Tzvq1f,Jude York,Pop,Electro Pop,Glasgow,KovZ9177cM7,Attic Bar  - Glasgow Garage,55.8663,-4.27222,K8vZ917qXDf,Jude York,2026-10-18,,,,https://www.ticketmaster.co.uk/jude-york-glasgow-18-10-2026/event/360064FFF805D294,2026-08-10T10:21:16
17uOv0G659oCh_0,Jamie McIntyre,Rock,Alternative Rock,Glasgow,KovZ9177c7f,Oran Mor,55.87738,-4.289157,K8vZ917r2Yf,Jamie McIntyre,2026-10-18,,,,https://www.ticketmaster.co.uk/jamie-mcintyre-glasgow-18-10-2026/event/360064B5D139B664,2026-08-10T10:21:16
17uOv0G6GRiY66n,Cammy Barnes,Folk,Indie Folk,Aberdeen,KovZ9177mT0,Aberdeen Music Hall,57.145214,-2.105717,K8vZ917h-7V,Cammy Barnes,2026-10-18,,,,https://www.ticketmaster.co.uk/cammy-barnes-aberdeen-18-10-2026/event/360064CBECC071EA,2026-08-10T10:21:16
17uYv0G619_qgEY,Guilt Trip,Metal,Nu-Metal,Manchester,KovZ9177ge0,Manchester New Century Hall,53.486725,-2.239563,K8vZ9172qy7,Guilt Trip,2026-10-18,,,,https://www.ticketmaster.co.uk/guilt-trip-manchester-18-10-2026/event/370064A5D97759F0,2026-08-10T10:21:16
1AUZkoPGkdt6Eje,Punk Rock Factory,Rock,Punk,Aberdeen,KovZ9177YUV,The Lemon Tree,57.149768,-2.095152,K8vZ917Qf20,Punk Rock Factory,2026-10-18,,,,https://www.ticketmaster.co.uk/punk-rock-factory-aberdeen-18-10-2026/event/36006465E91E7702,2026-08-10T10:21:16
1AUZkoeGkeW3UJS,Foy Vance: the Wake World Tour,Rock,Alternative Rock,Stirling,KovZ9177RBV,Stirling Albert Halls,56.117707,-3.942109,K8vZ917Gk00,Foy Vance,2026-10-18,,,,https://www.ticketmaster.co.uk/foy-vance-the-wake-world-tour-stirling-18-10-2026/event/36006442BD4B69B3,2026-08-10T10:21:16
1AdFZ_AGkR5tYTO,Sol & the Gang,R&B,Soul,Manchester,KovZ91775qf,Albert Hall,53.478402,-2.248891,K8vZ917rtuV,Sol and the Gang,2026-10-18,,,,https://www.ticketweb.uk/event/sol-the-gang-the-albert-hall-tickets/14743643?REFERRAL_ID=tmfeed,2026-08-10T10:21:16
1AdbZbgGki1NRNd,Cabaret Voltaire's Final UK Tour,Rock,Alternative Rock,Glasgow,KovZ9177m6f,Barrowland Ballroom,55.855063,-4.236938,K8vZ9174B6f,Cabaret Voltaire,2026-10-18,,,,https://www.ticketmaster.co.uk/cabaret-voltaires-final-uk-tour-glasgow-18-10-2026/event/3600635B0A8EF8C3,2026-08-10T10:21:16
1AdjZ_kGkM_X0QP,JUSTIN HAYWARD: THE STORY IN YOUR EYES TOUR,Rock,Pop,Newcastle Upon Tyne,KovZ9177Xu7,Tyne Theatre,54.970633,-1.621588,K8vZ9178TG7,Justin Hayward,2026-10-18,,,,https://www.ticketmaster.co.uk/justin-hayward-the-story-in-your-newcastle-upon-tyne-18-10-2026/event/3700646DD9FA46A5,2026-08-10T10:21:16
1AzZk34Gkd98vS-,Tigercub,Rock,Alternative Rock,Belfast,KovZpZAnl1EA,Ulster Sports Club ,54.600743,-5.925152,K8vZ917ozz7,Tigercub,2026-10-18,,,,https://www.ticketmaster.ie/tigercub-belfast-18-10-2026/event/38006495D7401CE1,2026-08-10T10:21:16
1adFZ_63bqYZd8eC,LSD & the Search for God,Rock,Pop,Glasgow,KovZ9177c7f,Oran Mor,55.87738,-4.289157,K8vZ917o_r0,LSD and the Search for God,2026-10-18,,,,https://www.ticketweb.uk/event/lsd-the-search-for-oran-mor-tickets/14801333?REFERRAL_ID=tmfeed,2026-08-10T10:21:16
1kFYvPvFGAuC8Nn,Hak Baker,Pop,Electro Pop,London,KovZ917AVA2,Blue Note London,51.51046344,-0.12670269,K8vZ917pxrf,Hak Baker,2026-10-18,,,,https://www.ticketmaster.co.uk/hak-baker-london-18-10-2026/event/230065048D3908EA,2026-08-10T10:21:16
G5dzZ_2ebYvNY,TYLA - THE A*POP WORLD TOUR,Pop,Electro Pop,Glasgow,KovZ9177aJf,O2 Academy Glasgow,55.8504496,-4.2587809,K8vZ917h2v0,Tyla,2026-10-18,,,,https://www.ticketmaster.co.uk/tyla-the-apop-world-tour-glasgow-18-10-2026/event/3E0064F098C018F0,2026-08-10T10:21:16
G5dzZ_5ldANv5,SKAI ISYOURGOD,Hip-Hop/Rap,Trap,Manchester,KovZ9177kaf,O2 Ritz Manchester,53.474423,-2.243098,K8vZ917rlsf,SKAI ISYOURGOD,2026-10-18,,,,https://www.ticketmaster.co.uk/skai-isyourgod-manchester-18-10-2026/event/3E0064BAC316304B,2026-08-10T10:21:16
G5dzZ_A26u441,Eleine,Metal,Nu-Metal,Birmingham,KovZpZAnJkFA,O2 Institute2 Birmingham,52.475756,-1.887562,K8vZ917qVa0,Eleine,2026-10-18,,,,https://www.ticketmaster.co.uk/eleine-birmingham-18-10-2026/event/3E006453C735554A,2026-08-10T10:21:16
G5dzZ_F1OKNh5,Angine de Poitrine,Rock,Pop,Leeds,KovZ91776r7,O2 Academy Leeds,53.802291,-1.547287,K8vZ917rFZ0,Angine de Poitrine,2026-10-18,,,,https://www.ticketmaster.co.uk/angine-de-poitrine-leeds-18-10-2026/event/3E006482A04E36CB,2026-08-10T10:21:16
G5dzZ_FTQOfMu,Codefendants,Rock,Alternative Rock,Oxford,KovZ9177aD7,O2 Academy2 Oxford,51.7470676,-1.2351166,K8vZ917h1e7,Codefendants,2026-10-18,,,,https://www.ticketmaster.co.uk/codefendants-oxford-18-10-2026/event/3E00648FDA814DCD,2026-08-10T10:21:16
G5dzZbER2N3OI,EZHEL,Hip-Hop/Rap,Trap,London,KovZ9177AAV,O2 Forum Kentish Town,51.552039,-0.14193,K8vZ917piBV,Ezhel,2026-10-18,,,,https://www.ticketmaster.co.uk/ezhel-london-18-10-2026/event/3E00627BCF8D2828,2026-08-10T10:21:16
G5vHZ_1xIiSaz,SOFY,Pop,Electro Pop,Birmingham,KovZ9177A6V,Hare and Hounds,52.435854,-1.893003,K8vZ917QPn0,SOFY,2026-10-18,,,,https://www.ticketmaster.co.uk/sofy-birmingham-18-10-2026/event/1F0064A8A8B33278,2026-08-10T10:21:16
G5vHZ_2MiF_Mz,Yndling,Rock,Alternative Rock,Sheffield,KovZ9177F30,Sidney and Matilda,53.37594,-1.46859,K8vZ917qEIV,Yndling,2026-10-18,,,,https://www.ticketmaster.co.uk/yndling-sheffield-18-10-2026/event/1F0064FDEC219DF8,2026-08-10T10:21:16
G5vHZ_5heMgrt,beaux,Rock,Alternative Rock,Liverpool,KovZ9177aNf,Arts Club Liverpool - Loft,53.40156251,-2.97780543,K8vZ917qNQ0,beaux,2026-10-18,,,,https://www.ticketmaster.co.uk/beaux-liverpool-18-10-2026/event/1F0064B6C2DF57A9,2026-08-10T10:21:16
G5vHZ_aQHeP9u,Heaven 17 perform Penthouse and Pavement,Rock,Pop,Sheffield,KovZ91771O7,Octagon,53.380068,-1.489748,K8vZ917G0EV,Heaven 17,2026-10-18,,,,https://www.ticketmaster.co.uk/heaven-17-perform-penthouse-and-pavement-sheffield-18-10-2026/event/1F006496BC0A55CD,2026-08-10T10:21:16
G5vHZ_uNCvyK0,Brandon Flowers,Rock,Pop,Nottingham,KovZ9177Aq7,Rock City,52.956117,-1.155314,K8vZ917uZW7,Brandon Flowers,2026-10-18,,,,https://www.ticketmaster.co.uk/brandon-flowers-nottingham-18-10-2026/event/1F0064D8CE0794E4,2026-08-10T10:21:16
G5vHZbM3Qf4_5,Starsailor,Pop,Electro Pop,Manchester,KovZ9177a_0,Bridgewater Hall,53.475741,-2.244913,K8vZ9171y10,Starsailor,2026-10-18,,,,https://www.ticketmaster.co.uk/starsailor-manchester-18-10-2026/event/1F0063749A51564B,2026-08-10T10:21:16
G5vHZbgX4C4_f,Warren Zeiders,Country,Country,London,KovZpZAn6k6A,Roundhouse,51.543051,-0.151324,K8vZ917QK3f,Warren Zeiders,2026-10-18,,,,https://www.ticketmaster.co.uk/warren-zeiders-london-18-10-2026/event/1F00635F95395654,2026-08-10T10:21:16
LvZ18Q-BcV8kyNOZzDnNN,432 Presents: Margaret Glaspy,Rock,Alternative Rock,Glasgow,KovZ9177Vu0,Saint Luke's,55.85515215,-4.23494336,K8vZ9172PLV,Margaret Glaspy,2026-10-18,,,,https://www.universe.com/events/432-presents-margaret-glaspy-tickets-N2LVTZ?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Q-jA0STgeYZPZpPY,Flint Moore,Rock,Rock,Guildford,KovZ9177bB0,Star Inn,51.234979,-0.575012,K8vZ917Lx97,Flint Moore,2026-10-18,,,,https://www.universe.com/events/flint-moore-tickets-YSW2DG?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Q-uYb-S4NOZ0uIGh,Tommy Fleming - The Encore Tour,Folk,Folk,Coleraine,KovZ917A8S7,The Lodge Hotel,55.126065,-6.655235,K8vZ9175HlV,Tommy Fleming,2026-10-18,,,,https://www.universe.com/events/tommy-fleming-the-encore-tour-tickets-B17Q2K?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QQhROgLw-OZHsfq6,TOM MCRAE,Rock,Pop,Brighton,KovZ9177Ak0,The Hope and Ruin,50.82456527,-0.14327405,K8vZ9175nf0,Tom McRae,2026-10-18,,,,https://www.universe.com/events/tom-mcrae-tickets-Z9T7QM?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QQl7FbVNiOZVId54,Mike Lindup Trio,Jazz,Jazz,London,KovZpZAnaJaA,Jazz Cafe,51.53859,-0.143343,K8vZ917Ljs0,Mike Lindup,2026-10-18,,,,https://www.universe.com/events/mike-lindup-trio-tickets-KV96XJ?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QQp70UWKlYZ0wWSz,Transvision Vamp,Rock,Alternative Rock,Cardiff,KovZpZAta7FA,Tramshed,,,K8vZ9171F50,Transvision Vamp,2026-10-18,,,,https://www.universe.com/events/transvision-vamp-tickets-3TXQ19?ref=ticketmaster,2026-08-10T10:21:16
LvZ18QriUk_OT3Ov1YBKF,MAKESHIFT ART BAR,Alternative,Alternative,Bristol,KovZpZAnJadA,Exchange Bristol,51.455601,-2.582491,K8vZ917qDCV,Makeshift Art Bar,2026-10-18,,,,https://www.universe.com/events/makeshift-art-bar-tickets-JG4TYN?ref=ticketmaster,2026-08-10T10:21:16
1AdbZbwGkmFGYIQ,Steve Hackett - Best of Genesis & Solo Gems,Rock,Pop,Glasgow,KovZ9177Yn0,Glasgow Royal Concert Hall,55.864681,-4.25261,K8vZ9178hU0,Steve Hackett,2026-10-18,,,,https://www.ticketmaster.co.uk/steve-hackett-best-of-genesis-solo-glasgow-18-10-2026/event/3600632B88330A1A,2026-08-10T10:21:16
17CZv0G61B_NYWi,Duran Duran,Rock,Alternative Rock,Belfast,KovZ917A7I0,The O2 Belfast,54.60391677,-5.91356277,K8vZ9171FP7,Duran Duran,2026-10-18,,,,https://www.ticketmaster.ie/duran-duran-belfast-18-10-2026/event/380064AE998F0F6C,2026-08-10T10:21:16
1AdbZbgGkTi5cty,Michael Starring Ben,,,Hull,KovZ9177lz7,Connexin Live,53.741616,-0.343217,K8vZ91794n0,Michael Starring Ben,2026-10-18,,,,https://www.ticketmaster.co.uk/michael-starring-ben-hull-18-10-2026/event/3600635FEC2EDA79,2026-08-10T10:21:16
1AdjZbIGkXjg-FV,Avatar's the Last Airbender - Film with Live Orchestra,Other,Other,Bristol,KovZ9177gef,Bristol Beacon,51.45454646,-2.5982703,K8vZ917hMg7,Avatar - The Last Airbender,2026-10-18,,,,https://www.ticketmaster.co.uk/avatars-the-last-airbender-film-with-bristol-18-10-2026/event/3700628F9CD61234,2026-08-10T10:21:16
G5vHZ_2i5_MWG,Saint Clair,Rock,Alternative Rock,Leeds,KovZ9177aaV,Oporto,53.7952563,-1.5408792,K8vZ917qCZ0,Saint Clair,2026-10-18,,,,https://www.ticketmaster.co.uk/saint-clair-leeds-18-10-2026/event/1F0064FB0B677F4C,2026-08-10T10:21:16
G5vHZ_uL0OIC8,Jos Rivers,Pop,Electro Pop,Birmingham,KovZ91775TV,Sunflower Lounge,52.47634,-1.89772,K8vZ917L-SV,Jos Rivers,2026-10-18,,,,https://www.ticketmaster.co.uk/jos-rivers-birmingham-18-10-2026/event/1F0064D7E4828390,2026-08-10T10:21:16
G5vHZbMRbmbeO,Boyzlife Featuring Keith Duffy & Brian McFadden,Pop,Electro Pop,Leicester,KovZ9177FC7,De Montfort Hall,52.626216,-1.120134,K8vZ9174eS0,Boyzlife,2026-10-18,,,,https://www.ticketmaster.co.uk/boyzlife-featuring-keith-duffy-brian-mcfadden-leicester-18-10-2026/event/1F00637BD8B980A0,2026-08-10T10:21:16
G5vHZbMfhHj2-,The Proclaimers,Rock,Pop,Liverpool,KovZ9177a-V,Liverpool Philharmonic Hall,53.401223,-2.969705,K8vZ9171GYV,The Proclaimers,2026-10-18,,,,https://www.ticketmaster.co.uk/the-proclaimers-liverpool-18-10-2026/event/1F0063751BF1C3E1,2026-08-10T10:21:16
G5vHZbVXNEPxV,The Shamrocks,Rock,Alternative Rock,Southend-On-Sea,KovZpZAnanIA,Southend Cliffs Pavilion,51.53582,0.697435,K8vZ917rU4V,The Shamrocks,2026-10-18,,,,https://www.ticketmaster.co.uk/the-shamrocks-southendonsea-18-10-2026/event/1F00634FA39E58B4,2026-08-10T10:21:16
LvZ18Q02uNVfYEjaM357l,The 5.6.7.8's,Rock,Alternative Rock,London,KovZpZAnkn1A,100 Club,51.516225,-0.135345,K8vZ9175EBf,The 5.6.7.8's,2026-10-18,,,,https://www.universe.com/events/the-5-6-7-8s-tickets-BZ14P3?ref=ticketmaster,2026-08-10T10:21:16
LvZ18Q0mJ-hYkbDmtDo4C,Girl In The Year Above,Pop,Celtic Pop,Glasgow,KovZ9177YV0,King Tuts Wah Wah Hut,55.862637,-4.265037,K8vZ917rmJ7,Girl In The Year Above,2026-10-18,,,,https://www.universe.com/events/girl-in-the-year-above-tickets-4VJ7GY?ref=ticketmaster,2026-08-10T10:21:16
1AwZkoeGkeE3Oy3,Crash Test Dummies,Rock,Alternative Rock,Southampton,KovZpZAt6t6A,The Brook,50.932847,-1.383409,K8vZ9171F-7,Crash Test Dummies,2026-10-18,,,,https://www.ticketweb.uk/event/crash-test-dummies-the-brook-tickets/14130494?REFERRAL_ID=tmfeed,2026-08-10T10:21:16
1kGOvNjbGA1H3mm,The Long Ryders @ Papillon,Country,Country,Southampton,KovZpZAlFE1A,Papillon,,,K8vZ917foS0,The Long Ryders,2026-10-18,,,,https://www.ticketweb.uk/event/the-long-ryders-papillon-papillon-tickets/14698353?REFERRAL_ID=tmfeed,2026-08-10T10:21:16
1kFYvPvFGAuCYNm,Hak Baker,Pop,Electro Pop,London,KovZ917AVA2,Blue Note London,51.51046344,-0.12670269,K8vZ917pxrf,Hak Baker,2026-10-18,,,,https://www.ticketmaster.co.uk/hak-baker-london-18-10-2026/event/230065048D3B08EE,2026-08-10T10:21:16
LvZ18QrKjn2SqhZZ0tdqy,Etana,Reggae,Reggae,London,KovZ9177ga7,Soul Mama Islington,51.534184,-0.106126,K8vZ917C7b0,Etana,2026-10-18,,,,https://www.universe.com/events/etana-tickets-JX9MS5?ref=ticketmaster,2026-08-10T10:21:16
1AUZkoPGkdyOIfo,Alice Cooper Devil on My Shoulder Book Tour,Rock,Pop,Glasgow,KovZ9177na7,Pavilion Theatre Glasgow,55.865017,-4.25576,K8vZ9171ulV,Alice Cooper,2026-10-19,,,,https://www.ticketmaster.co.uk/alice-cooper-devil-on-my-shoulder-glasgow-19-10-2026/event/36006465F9828511,2026-08-10T10:21:16
1AUZkuoGkdSe127,Brandi Carlile - the Human Tour,Rock,Alternative Rock,Glasgow,KovZ9177Sq0,OVO Hydro,55.86087,-4.288154,K8vZ9175z3V,Brandi Carlile,2026-10-19,,,,https://www.ticketmaster.co.uk/brandi-carlile-the-human-tour-glasgow-19-10-2026/event/36006351F308A3C4,2026-08-10T10:21:16
1adbZbgQKOkZduvk,Westlife 25 - The Anniversary World Tour,Rock,Pop,Cardiff,KovZ9177nf7,Utilita Arena Cardiff,51.478931,-3.171771,K8vZ9175EDf,Westlife,2026-10-19,,,,https://www.ticketmaster.co.uk/westlife-25-the-anniversary-world-tour-cardiff-19-10-2026/event/3600635693806C05,2026-08-10T10:21:16
