venue_id,genre,acts,venue_name,city,latitude,longitude,fetched_at
KovZ9177Fcf,R&B,1,Mayflower Theatre,Southampton,50.908736,-1.410661,2026-08-06T17:36:43
KovZ9177Fcf,Rock,1,Mayflower Theatre,Southampton,50.908736,-1.410661,2026-08-06T17:36:43
KovZ9177Fgf,Dance/Electronic,1,Hat Factory Arts Centre ,Luton,51.8811433,-0.4140711,2026-08-06T17:36:43
KovZ9177Fgf,World,1,Hat Factory Arts Centre ,Luton,51.8811433,-0.4140711,2026-08-06T17:36:43
KovZ9177Fh0,Jazz,1,Alfie's Soho,London,51.5140035,-0.1310873,2026-08-06T17:36:43
KovZ9177Fi7,R&B,1,BEC ARENA,Manchester,53.46966,-2.33325,2026-08-06T17:36:43
KovZ9177Fk7,Alternative,1,Various Brighton Venues,Brighton,50.821984,-0.138208,2026-08-06T17:36:43
KovZ9177Fk7,Hip-Hop/Rap,1,Various Brighton Venues,Brighton,50.821984,-0.138208,2026-08-06T17:36:43
KovZ9177Fof,Alternative,2,Brighton Concorde 2,Brighton,50.8172816,-0.1251001,2026-08-06T17:36:43
KovZ9177Fof,Blues,1,Brighton Concorde 2,Brighton,50.8172816,-0.1251001,2026-08-06T17:36:43
KovZ9177Fof,Country,1,Brighton Concorde 2,Brighton,50.8172816,-0.1251001,2026-08-06T17:36:43
KovZ9177Fof,Dance/Electronic,2,Brighton Concorde 2,Brighton,50.8172816,-0.1251001,2026-08-06T17:36:43
KovZ9177Fof,Hip-Hop/Rap,2,Brighton Concorde 2,Brighton,50.8172816,-0.1251001,2026-08-06T17:36:43
KovZ9177Fof,Metal,2,Brighton Concorde 2,Brighton,50.8172816,-0.1251001,2026-08-06T17:36:43
KovZ9177Fof,Pop,1,Brighton Concorde 2,Brighton,50.8172816,-0.1251001,2026-08-06T17:36:43
KovZ9177Fof,Rock,9,Brighton Concorde 2,Brighton,50.8172816,-0.1251001,2026-08-06T17:36:43
KovZ9177G27,Pop,1,All Saints Church,Brighton,50.830266,-0.166447,2026-08-06T17:36:43
KovZ9177G6V,Rock,1,Various Liverpool Venues,Liverpool,53.401979,-2.980582,2026-08-06T17:36:43
KovZ9177G6f,Rock,1,Muni Theatre,Colne,53.855728,-2.176969,2026-08-06T17:36:43
KovZ9177GAV,Metal,1,Sub89,Reading,51.456471,-0.974605,2026-08-06T17:36:43
KovZ9177GAV,Rock,1,Sub89,Reading,51.456471,-0.974605,2026-08-06T17:36:43
KovZ9177GAf,Rock,2,Cheese and Grain,Frome,51.232428,-2.320699,2026-08-06T17:36:43
KovZ9177GQ7,Dance/Electronic,1,Joshua Brooks,Manchester,53.474694,-2.238052,2026-08-06T17:36:43
KovZ9177GQV,Alternative,1,The Live Room,Saltaire,53.837635,-1.78832,2026-08-06T17:36:43
KovZ9177GQV,Blues,1,The Live Room,Saltaire,53.837635,-1.78832,2026-08-06T17:36:43
KovZ9177GQV,Folk,11,The Live Room,Saltaire,53.837635,-1.78832,2026-08-06T17:36:43
KovZ9177GQV,Rock,4,The Live Room,Saltaire,53.837635,-1.78832,2026-08-06T17:36:43
KovZ9177GQV,World,1,The Live Room,Saltaire,53.837635,-1.78832,2026-08-06T17:36:43
KovZ9177GYV,Alternative,1,Rough Trade Bristol,Bristol,51.457102,-2.593134,2026-08-06T17:36:43
KovZ9177GYV,Pop,2,Rough Trade Bristol,Bristol,51.457102,-2.593134,2026-08-06T17:36:43
KovZ9177GYV,Rock,8,Rough Trade Bristol,Bristol,51.457102,-2.593134,2026-08-06T17:36:43
KovZ9177Gd7,Classical,2,Leeds First Direct Bank Arena,Leeds,53.804616,-1.544073,2026-08-06T17:36:43
KovZ9177Gd7,Hip-Hop/Rap,2,Leeds First Direct Bank Arena,Leeds,53.804616,-1.544073,2026-08-06T17:36:43
KovZ9177Gd7,Metal,2,Leeds First Direct Bank Arena,Leeds,53.804616,-1.544073,2026-08-06T17:36:43
KovZ9177Gd7,Pop,2,Leeds First Direct Bank Arena,Leeds,53.804616,-1.544073,2026-08-06T17:36:43
KovZ9177Gd7,R&B,1,Leeds First Direct Bank Arena,Leeds,53.804616,-1.544073,2026-08-06T17:36:43
KovZ9177Gd7,Reggae,1,Leeds First Direct Bank Arena,Leeds,53.804616,-1.544073,2026-08-06T17:36:43
KovZ9177Gd7,Rock,14,Leeds First Direct Bank Arena,Leeds,53.804616,-1.544073,2026-08-06T17:36:43
KovZ9177GkV,Alternative,3,Newcastle University Student Union,Newcastle Upon Tyne,54.978943,-1.615057,2026-08-06T17:36:43
KovZ9177GkV,Hip-Hop/Rap,2,Newcastle University Student Union,Newcastle Upon Tyne,54.978943,-1.615057,2026-08-06T17:36:43
KovZ9177GkV,Metal,1,Newcastle University Student Union,Newcastle Upon Tyne,54.978943,-1.615057,2026-08-06T17:36:43
KovZ9177GkV,Pop,2,Newcastle University Student Union,Newcastle Upon Tyne,54.978943,-1.615057,2026-08-06T17:36:43
KovZ9177GkV,Rock,8,Newcastle University Student Union,Newcastle Upon Tyne,54.978943,-1.615057,2026-08-06T17:36:43
KovZ9177GkV,World,1,Newcastle University Student Union,Newcastle Upon Tyne,54.978943,-1.615057,2026-08-06T17:36:43
KovZ9177Gn7,Jazz,1,Pavilion Mid Wales,Llandrindod Wells,52.239176,-3.378278,2026-08-06T17:36:43
KovZ9177Gn7,Rock,1,Pavilion Mid Wales,Llandrindod Wells,52.239176,-3.378278,2026-08-06T17:36:43
KovZ9177Gu0,Rock,2,Cardiff Castle,Cardiff,51.481668,-3.182167,2026-08-06T17:36:43
KovZ9177Gwf,Metal,1,Think Tank? Underground,Newcastle,54.967662,-1.620548,2026-08-06T17:36:43
KovZ9177Gwf,Rock,1,Think Tank? Underground,Newcastle,54.967662,-1.620548,2026-08-06T17:36:43
KovZ9177GzV,Rock,1,The Victoria,London,51.544803,-0.070244,2026-08-06T17:36:43
KovZ9177H-f,Dance/Electronic,1,Venue MOT,London,51.48495,-0.0485,2026-08-06T17:36:43
KovZ9177H0f,Classical,1,Bolton Parish Church (St Peter),Bolton,53.57950789,-2.42360783,2026-08-06T17:36:43
KovZ9177H2f,Rock,1,The Jam Jar,Bristol,51.45960788,-2.57866115,2026-08-06T17:36:43
KovZ9177HDf,Dance/Electronic,1,Quarters,Brighton,50.81994,-0.14229,2026-08-06T17:36:43
KovZ9177HDf,Pop,1,Quarters,Brighton,50.81994,-0.14229,2026-08-06T17:36:43
KovZ9177HDf,Rock,1,Quarters,Brighton,50.81994,-0.14229,2026-08-06T17:36:43
KovZ9177HFf,Jazz,1,British Airways ARC,London,51.49641301,-0.21060857,2026-08-06T17:36:43
KovZ9177HFf,Pop,1,British Airways ARC,London,51.49641301,-0.21060857,2026-08-06T17:36:43
KovZ9177HFf,R&B,1,British Airways ARC,London,51.49641301,-0.21060857,2026-08-06T17:36:43
KovZ9177HFf,Rock,5,British Airways ARC,London,51.49641301,-0.21060857,2026-08-06T17:36:43
KovZ9177HI0,Pop,1,The Mill Arts & Events Centre,Bellingham Ln,51.587834,0.606756,2026-08-06T17:36:43
KovZ9177HI0,Rock,1,The Mill Arts & Events Centre,Bellingham Ln,51.587834,0.606756,2026-08-06T17:36:43
KovZ9177HPf,Alternative,2,Wedgewood Rooms,Portsmouth,50.786834,-1.075345,2026-08-06T17:36:43
KovZ9177HPf,Blues,1,Wedgewood Rooms,Portsmouth,50.786834,-1.075345,2026-08-06T17:36:43
KovZ9177HPf,Folk,1,Wedgewood Rooms,Portsmouth,50.786834,-1.075345,2026-08-06T17:36:43
KovZ9177HPf,Metal,1,Wedgewood Rooms,Portsmouth,50.786834,-1.075345,2026-08-06T17:36:43
KovZ9177HPf,Pop,2,Wedgewood Rooms,Portsmouth,50.786834,-1.075345,2026-08-06T17:36:43
KovZ9177HPf,Rock,6,Wedgewood Rooms,Portsmouth,50.786834,-1.075345,2026-08-06T17:36:43
KovZ9177HZ0,World,1,"The Folklore Rooms, Brighton",Brighton,50.82412024,-0.14346402,2026-08-06T17:36:43
KovZ9177Hd0,Rock,1,The Exchange,Twickenham,51.448551,-0.329342,2026-08-06T17:36:43
KovZ9177HjV,Classical,1,St Peter's Church,Bournemouth,50.72064052,-1.87561677,2026-08-06T17:36:43
KovZ9177Hjf,R&B,1,The Cooper Associates County Ground,Taunton,51.018952,-3.09953,2026-08-06T17:36:43
KovZ9177Ho0,Metal,4,Downstairs at The Dome,London,51.55806,-0.13831,2026-08-06T17:36:43
KovZ9177Ho0,Rock,9,Downstairs at The Dome,London,51.55806,-0.13831,2026-08-06T17:36:43
KovZ9177Hrf,Pop,1,Through The House,Glasgow,55.858628,-4.241774,2026-08-06T17:36:43
KovZ9177Hw0,Alternative,1,Sheffield Crookes Social Club,Sheffield,53.38454947,-1.51251219,2026-08-06T17:36:43
KovZ9177Hyf,Classical,1,Holywell Music Room,Oxford,51.754869,-1.24977,2026-08-06T17:36:43
KovZ9177Hzf,Rock,1,Voodoo Daddy's Showroom,Norfolk,52.629936,1.297044,2026-08-06T17:36:43
KovZ9177I87,Pop,1,Esquires,Bedford,52.139188,-0.473773,2026-08-06T17:36:43
KovZ9177I87,Rock,3,Esquires,Bedford,52.139188,-0.473773,2026-08-06T17:36:43
KovZ9177IG7,Folk,1,Harrogate Convention Centre,Harrogate,53.9956852,-1.5429188,2026-08-06T17:36:43
KovZ9177IIV,Rock,1,Crewe Lyceum Theatre,Crewe,53.098881,-2.440394,2026-08-06T17:36:43
KovZ9177IN0,Classical,1,"The Waterside Theatre, Aylesbury",Aylesbury,51.814948,-0.810439,2026-08-06T17:36:43
KovZ9177IN0,Pop,2,"The Waterside Theatre, Aylesbury",Aylesbury,51.814948,-0.810439,2026-08-06T17:36:43
KovZ9177IN0,R&B,1,"The Waterside Theatre, Aylesbury",Aylesbury,51.814948,-0.810439,2026-08-06T17:36:43
KovZ9177IN0,Rock,5,"The Waterside Theatre, Aylesbury",Aylesbury,51.814948,-0.810439,2026-08-06T17:36:43
KovZ9177Ip7,Classical,1,St Mary's Church,Nottingham,52.950951,-1.14297,2026-08-06T17:36:43
KovZ9177J1f,Rock,2,The Boxmoor Playhouse,Hemel Hempstead,51.7454038,-0.5626354,2026-08-06T17:36:43
KovZ9177J2f,Rock,1,The Crossing,Birmingham,52.47525632,-1.88625326,2026-08-06T17:36:43
KovZ9177J5V,Hip-Hop/Rap,1,Bristol The Prospect Building,Bristol,51.44896002,-2.57363452,2026-08-06T17:36:43
KovZ9177J5V,Metal,2,Bristol The Prospect Building,Bristol,51.44896002,-2.57363452,2026-08-06T17:36:43
KovZ9177J5V,Reggae,1,Bristol The Prospect Building,Bristol,51.44896002,-2.57363452,2026-08-06T17:36:43
KovZ9177J5V,Rock,10,Bristol The Prospect Building,Bristol,51.44896002,-2.57363452,2026-08-06T17:36:43
KovZ9177J9f,Alternative,1,Dingwalls,London,51.5413286,-0.1457569,2026-08-06T17:36:43
KovZ9177J9f,Pop,1,Dingwalls,London,51.5413286,-0.1457569,2026-08-06T17:36:43
KovZ9177J9f,R&B,1,Dingwalls,London,51.5413286,-0.1457569,2026-08-06T17:36:43
KovZ9177J9f,Rock,4,Dingwalls,London,51.5413286,-0.1457569,2026-08-06T17:36:43
KovZ9177JC7,Rock,1,Backstage at The Green,Kinross,56.208166,-3.423482,2026-08-06T17:36:43
KovZ9177JDV,Rock,2,Hidden,Dundee,56.52068612,-2.93460153,2026-08-06T17:36:43
KovZ9177JI7,R&B,1,Central Theatre,Chatham,51.382567,0.52508,2026-08-06T17:36:43
KovZ9177JI7,Rock,1,Central Theatre,Chatham,51.382567,0.52508,2026-08-06T17:36:43
KovZ9177JK0,Jazz,1,Soho Jazz Festival,London,51.5111721,-0.1342534,2026-08-06T17:36:43
KovZ9177JKf,Dance/Electronic,1,Riverside East,London,51.537819,-0.01371,2026-08-06T17:36:43
KovZ9177JKf,Reggae,1,Riverside East,London,51.537819,-0.01371,2026-08-06T17:36:43
KovZ9177JS7,Alternative,1,"Hall By The Sea, Dreamland Margate",Margate,51.38673138,1.37608247,2026-08-06T17:36:43
KovZ9177JS7,Rock,4,"Hall By The Sea, Dreamland Margate",Margate,51.38673138,1.37608247,2026-08-06T17:36:43
KovZ9177JZV,Rock,1,Sheffield Network,Sheffield,53.37663078,-1.47128434,2026-08-06T17:36:43
KovZ9177J_f,Jazz,1,EartH,London,51.551041,-0.075203,2026-08-06T17:36:43
KovZ9177J_f,Pop,1,EartH,London,51.551041,-0.075203,2026-08-06T17:36:43
KovZ9177J_f,Rock,3,EartH,London,51.551041,-0.075203,2026-08-06T17:36:43
KovZ9177JjV,Dance/Electronic,1,Colchester Castle Park,Colchester,51.8907121,0.9031477,2026-08-06T17:36:43
KovZ9177JjV,R&B,1,Colchester Castle Park,Colchester,51.8907121,0.9031477,2026-08-06T17:36:43
KovZ9177JjV,Rock,5,Colchester Castle Park,Colchester,51.8907121,0.9031477,2026-08-06T17:36:43
KovZ9177Jjf,Jazz,1,Quad Theatre,Plymouth,50.418221,-4.11638,2026-08-06T17:36:43
KovZ9177JlV,Dance/Electronic,1,26 Leake Street,London,51.5013653,-0.1160127,2026-08-06T17:36:43
KovZ9177JlV,Metal,1,26 Leake Street,London,51.5013653,-0.1160127,2026-08-06T17:36:43
KovZ9177JlV,Pop,2,26 Leake Street,London,51.5013653,-0.1160127,2026-08-06T17:36:43
KovZ9177Jm0,Rock,1,Grove Theatre,Dunstable,51.890117,-0.521693,2026-08-06T17:36:43
KovZ9177JoV,Classical,1,St Peter Church,Hereford,52.05984289,-2.71403463,2026-08-06T17:36:43
KovZ9177Jw0,Rock,2,Hove Park,Hove,50.849697,-0.182169,2026-08-06T17:36:43
KovZ9177Jz7,Classical,1,Bradford Live,Bradford,53.7924,-1.75669,2026-08-06T17:36:43
KovZ9177Jz7,Pop,1,Bradford Live,Bradford,53.7924,-1.75669,2026-08-06T17:36:43
KovZ9177Jz7,R&B,1,Bradford Live,Bradford,53.7924,-1.75669,2026-08-06T17:36:43
KovZ9177Jz7,Rock,3,Bradford Live,Bradford,53.7924,-1.75669,2026-08-06T17:36:43
KovZ9177KdV,Rock,1,Wee Jimmies,Cowdenbeath,56.11223,-3.34086,2026-08-06T17:36:43
KovZ9177LB7,Rock,1,Grand Theatre Lancaster,Lancaster,54.049705,-2.797839,2026-08-06T17:36:43
KovZ9177LD7,Rock,3,The Spitfire Ground,Canterbury,51.267344,1.089758,2026-08-06T17:36:43
KovZ9177LEf,Rock,1,Alexandra Palace Theatre,London,51.5945845,-0.1302629,2026-08-06T17:36:43
KovZ9177LJ0,Alternative,4,Hyde Park Book Club,Leeds,53.8161773,-1.5666079,2026-08-06T17:36:43
KovZ9177LJ0,Dance/Electronic,1,Hyde Park Book Club,Leeds,53.8161773,-1.5666079,2026-08-06T17:36:43
KovZ9177LJ0,Folk,3,Hyde Park Book Club,Leeds,53.8161773,-1.5666079,2026-08-06T17:36:43
KovZ9177LJ0,Pop,1,Hyde Park Book Club,Leeds,53.8161773,-1.5666079,2026-08-06T17:36:43
KovZ9177LJ0,Rock,8,Hyde Park Book Club,Leeds,53.8161773,-1.5666079,2026-08-06T17:36:43
KovZ9177LO0,Rock,1,Old Fire Station,Oxford,51.7535543,-1.2624743,2026-08-06T17:36:43
KovZ9177LTf,Rock,9,The Piece Hall,Halifax,53.721432,-1.85657,2026-08-06T17:36:43
KovZ9177L_V,Country,1,Barbican Hall,London,51.519822,-0.093931,2026-08-06T17:36:43
KovZ9177L_V,Folk,1,Barbican Hall,London,51.519822,-0.093931,2026-08-06T17:36:43
KovZ9177L_V,Rock,1,Barbican Hall,London,51.519822,-0.093931,2026-08-06T17:36:43
KovZ9177Lg7,Hip-Hop/Rap,1,Trilogy,Colchester,51.89003996,0.89993174,2026-08-06T17:36:43
KovZ9177Li7,Pop,1,Aviva Studios - Warehouse,Manchester,53.48008,-2.25446,2026-08-06T17:36:43
KovZ9177Li7,Rock,2,Aviva Studios - Warehouse,Manchester,53.48008,-2.25446,2026-08-06T17:36:43
KovZ9177Lt0,Country,1,Aviva Studios - The Hall,Manchester,53.48008,-2.25446,2026-08-06T17:36:43
KovZ9177Lt0,Rock,1,Aviva Studios - The Hall,Manchester,53.48008,-2.25446,2026-08-06T17:36:43
KovZ9177Lx0,Rock,1,The Shacklewell Arms,London,51.553134,-0.070009,2026-08-06T17:36:43
KovZ9177M17,Country,2,The Glasshouse International Centre for Music,Gateshead,54.967686,-1.60195,2026-08-06T17:36:43
KovZ9177M17,Folk,2,The Glasshouse International Centre for Music,Gateshead,54.967686,-1.60195,2026-08-06T17:36:43
KovZ9177M17,Pop,4,The Glasshouse International Centre for Music,Gateshead,54.967686,-1.60195,2026-08-06T17:36:43
KovZ9177M17,Rock,12,The Glasshouse International Centre for Music,Gateshead,54.967686,-1.60195,2026-08-06T17:36:43
KovZ9177M17,World,1,The Glasshouse International Centre for Music,Gateshead,54.967686,-1.60195,2026-08-06T17:36:43
KovZ9177MCf,Classical,1,Victoria Hall,Stoke-On-Trent,53.023439,-2.175387,2026-08-06T17:36:43
KovZ9177MCf,R&B,2,Victoria Hall,Stoke-On-Trent,53.023439,-2.175387,2026-08-06T17:36:43
KovZ9177MCf,Rock,2,Victoria Hall,Stoke-On-Trent,53.023439,-2.175387,2026-08-06T17:36:43
KovZ9177MI7,Pop,1,Milton Keynes Theatre,Milton Keynes,52.043983,-0.748785,2026-08-06T17:36:43
KovZ9177MI7,Rock,2,Milton Keynes Theatre,Milton Keynes,52.043983,-0.748785,2026-08-06T17:36:43
KovZ9177ML0,Hip-Hop/Rap,1,Wembley Stadium,London,51.557807,-0.279581,2026-08-06T17:36:43
KovZ9177ML0,Rock,1,Wembley Stadium,London,51.557807,-0.279581,2026-08-06T17:36:43
KovZ9177ML0,World,1,Wembley Stadium,London,51.557807,-0.279581,2026-08-06T17:36:43
KovZ9177Mj0,Rock,1,"Albert Hall, Nottingham",Nottingham,52.954524,-1.156223,2026-08-06T17:36:43
KovZ9177Ms7,R&B,2,Salt & Tar,Liverpool,53.44908518,-2.99790361,2026-08-06T17:36:43
KovZ9177Ms7,Rock,2,Salt & Tar,Liverpool,53.44908518,-2.99790361,2026-08-06T17:36:43
KovZ9177Mvf,Rock,1,Victoria Park London,London,51.53929,-0.04047,2026-08-06T17:36:43
KovZ9177Mzf,R&B,1,Watford Colosseum,Watford,51.658974,-0.403457,2026-08-06T17:36:43
KovZ9177Mzf,Rock,6,Watford Colosseum,Watford,51.658974,-0.403457,2026-08-06T17:36:43
KovZ9177N10,R&B,1,Morden Park,London,51.39113028,0.21047965,2026-08-06T17:36:43
KovZ9177N27,Classical,1,St Georges Church,Leeds,53.8016308,-1.55319174,2026-08-06T17:36:43
KovZ9177N37,Rock,2,The Dome at Grand Central Hall,Liverpool,53.4040042,-2.9767717,2026-08-06T17:36:43
KovZ9177N70,Jazz,1,Scarborough Spa Ocean Room ,Scarborough,54.27551,-0.39694,2026-08-06T17:36:43
KovZ9177N7V,Dance/Electronic,1,Sheffield City Hall Ballroom,Sheffield,53.38118,-1.471079,2026-08-06T17:36:43
KovZ9177N7V,R&B,1,Sheffield City Hall Ballroom,Sheffield,53.38118,-1.471079,2026-08-06T17:36:43
KovZ9177NC7,Alternative,11,Southampton 1865,Southampton,50.8989811,-1.4004633,2026-08-06T17:36:43
KovZ9177NC7,Blues,1,Southampton 1865,Southampton,50.8989811,-1.4004633,2026-08-06T17:36:43
KovZ9177NC7,Dance/Electronic,1,Southampton 1865,Southampton,50.8989811,-1.4004633,2026-08-06T17:36:43
KovZ9177NC7,Folk,1,Southampton 1865,Southampton,50.8989811,-1.4004633,2026-08-06T17:36:43
KovZ9177NC7,Hip-Hop/Rap,1,Southampton 1865,Southampton,50.8989811,-1.4004633,2026-08-06T17:36:43
KovZ9177NC7,Metal,10,Southampton 1865,Southampton,50.8989811,-1.4004633,2026-08-06T17:36:43
KovZ9177NC7,Pop,5,Southampton 1865,Southampton,50.8989811,-1.4004633,2026-08-06T17:36:43
KovZ9177NC7,R&B,1,Southampton 1865,Southampton,50.8989811,-1.4004633,2026-08-06T17:36:43
KovZ9177NC7,Rock,62,Southampton 1865,Southampton,50.8989811,-1.4004633,2026-08-06T17:36:43
KovZ9177NKf,Classical,1,Christ Church Swindon,Swindon,51.553832,-1.77547,2026-08-06T17:36:43
KovZ9177NNf,Alternative,1,Green Door Store,Brighton,50.82889557,-0.1403888,2026-08-06T17:36:43
KovZ9177NNf,Hip-Hop/Rap,1,Green Door Store,Brighton,50.82889557,-0.1403888,2026-08-06T17:36:43
KovZ9177NNf,Rock,4,Green Door Store,Brighton,50.82889557,-0.1403888,2026-08-06T17:36:43
KovZ9177NaV,Pop,4,Sandringham Estate,Norfolk,52.82342,0.49909,2026-08-06T17:36:43
KovZ9177NaV,Rock,1,Sandringham Estate,Norfolk,52.82342,0.49909,2026-08-06T17:36:43
KovZ9177NdV,Rock,2,Sheffield City Hall Memorial Hall,Sheffield,53.38118,-1.471079,2026-08-06T17:36:43
KovZ9177Ni7,Rock,1,King's Hall,Ilkley,53.924195,-1.821223,2026-08-06T17:36:43
KovZ9177Nmf,Rock,2,Whitby Pavilion Northern Lights Suite,Whitby,54.49026,-0.6189,2026-08-06T17:36:43
KovZ9177Ns7,Dance/Electronic,1,indigo at The O2,London,51.50091,0.0061,2026-08-06T17:36:43
KovZ9177Ns7,Hip-Hop/Rap,1,indigo at The O2,London,51.50091,0.0061,2026-08-06T17:36:43
KovZ9177Ns7,Pop,1,indigo at The O2,London,51.50091,0.0061,2026-08-06T17:36:43
KovZ9177Ns7,Reggae,1,indigo at The O2,London,51.50091,0.0061,2026-08-06T17:36:43
KovZ9177Ns7,Rock,3,indigo at The O2,London,51.50091,0.0061,2026-08-06T17:36:43
KovZ9177Ns7,World,1,indigo at The O2,London,51.50091,0.0061,2026-08-06T17:36:43
KovZ9177Nu7,Rock,1,Hallamshire Hotel,Sheffield,53.3804432,-1.4782104,2026-08-06T17:36:43
KovZ9177O-f,Dance/Electronic,1,Prospect (Bristol),Bristol,51.449421,-2.57244,2026-08-06T17:36:43
KovZ9177O-f,Metal,1,Prospect (Bristol),Bristol,51.449421,-2.57244,2026-08-06T17:36:43
KovZ9177O-f,Rock,2,Prospect (Bristol),Bristol,51.449421,-2.57244,2026-08-06T17:36:43
KovZ9177O4f,Dance/Electronic,1,Athena,Leicester,52.634816,-1.125489,2026-08-06T17:36:43
KovZ9177ON0,Rock,1,Hawth Theatre,Crawley,51.111556,-0.17451,2026-08-06T17:36:43
KovZ9177OP0,Dance/Electronic,2,Village Underground,London,51.523483,-0.078007,2026-08-06T17:36:43
KovZ9177OP0,Hip-Hop/Rap,2,Village Underground,London,51.523483,-0.078007,2026-08-06T17:36:43
KovZ9177OP0,Pop,3,Village Underground,London,51.523483,-0.078007,2026-08-06T17:36:43
KovZ9177OP0,R&B,3,Village Underground,London,51.523483,-0.078007,2026-08-06T17:36:43
KovZ9177OP0,Reggae,1,Village Underground,London,51.523483,-0.078007,2026-08-06T17:36:43
KovZ9177OP0,Rock,4,Village Underground,London,51.523483,-0.078007,2026-08-06T17:36:43
KovZ9177O_f,Pop,1,Liverpool Jacaranda,Liverpool,53.40258158,-2.9796437,2026-08-06T17:36:43
KovZ9177O_f,Rock,3,Liverpool Jacaranda,Liverpool,53.40258158,-2.9796437,2026-08-06T17:36:43
KovZ9177Oi0,Alternative,1,Arena Torquay,Torquay,50.46138,-3.52152,2026-08-06T17:36:43
KovZ9177Oi0,Rock,1,Arena Torquay,Torquay,50.46138,-3.52152,2026-08-06T17:36:43
KovZ9177Os7,Rock,4,Liverpool Olympia,Liverpool,53.41564,-2.957124,2026-08-06T17:36:43
KovZ9177OxV,Hip-Hop/Rap,1,Tottenham Hotspur Stadium,London,51.600819,-0.06787,2026-08-06T17:36:43
KovZ9177OxV,Rock,1,Tottenham Hotspur Stadium,London,51.600819,-0.06787,2026-08-06T17:36:43
KovZ9177OyV,Rock,1,The Drill,Lincoln,53.229791,-0.537099,2026-08-06T17:36:43
KovZ9177P1f,Alternative,1,Club Cheek,London,51.4637,-0.107289,2026-08-06T17:36:43
KovZ9177P1f,Pop,2,Club Cheek,London,51.4637,-0.107289,2026-08-06T17:36:43
KovZ9177P50,Folk,1,"The Grove, Newcastle",Newcastle Upon Tyne,54.97306569,-1.58394995,2026-08-06T17:36:43
KovZ9177P50,Rock,3,"The Grove, Newcastle",Newcastle Upon Tyne,54.97306569,-1.58394995,2026-08-06T17:36:43
KovZ9177P57,Country,1,EartH Theatre,London,51.5511439,-0.07447582,2026-08-06T17:36:43
KovZ9177P57,Folk,1,EartH Theatre,London,51.5511439,-0.07447582,2026-08-06T17:36:43
KovZ9177P57,Rock,1,EartH Theatre,London,51.5511439,-0.07447582,2026-08-06T17:36:43
KovZ9177P67,Rock,1,CHESTER RACECOURSE,Chester,53.188887,-2.897603,2026-08-06T17:36:43
KovZ9177P7V,Jazz,1,Scarborough Spa Grand Hall,Scarborough,54.275699,-0.397446,2026-08-06T17:36:43
KovZ9177P7V,Rock,5,Scarborough Spa Grand Hall,Scarborough,54.275699,-0.397446,2026-08-06T17:36:43
KovZ9177PD0,Alternative,1,O'Neill's Wardour Street,London,51.5113436,-0.1348566,2026-08-06T17:36:43
KovZ9177PEf,Rock,1,The Boileroom,Surrey,51.240468,-0.572324,2026-08-06T17:36:43
KovZ9177PFf,Classical,1,The O2,London,51.501581,0.005519,2026-08-06T17:36:43
KovZ9177PFf,Country,1,The O2,London,51.501581,0.005519,2026-08-06T17:36:43
KovZ9177PFf,Dance/Electronic,1,The O2,London,51.501581,0.005519,2026-08-06T17:36:43
KovZ9177PFf,Hip-Hop/Rap,6,The O2,London,51.501581,0.005519,2026-08-06T17:36:43
KovZ9177PFf,Metal,3,The O2,London,51.501581,0.005519,2026-08-06T17:36:43
KovZ9177PFf,Pop,6,The O2,London,51.501581,0.005519,2026-08-06T17:36:43
KovZ9177PFf,R&B,5,The O2,London,51.501581,0.005519,2026-08-06T17:36:43
KovZ9177PFf,Reggae,2,The O2,London,51.501581,0.005519,2026-08-06T17:36:43
KovZ9177PFf,Rock,26,The O2,London,51.501581,0.005519,2026-08-06T17:36:43
KovZ9177PFf,World,1,The O2,London,51.501581,0.005519,2026-08-06T17:36:43
KovZ9177PN7,Alternative,1,Loco Klub,Bristol,51.448932,-2.583545,2026-08-06T17:36:43
KovZ9177PP7,Alternative,3,The Lower Third,London,51.515497,-0.129112,2026-08-06T17:36:43
KovZ9177PP7,Country,1,The Lower Third,London,51.515497,-0.129112,2026-08-06T17:36:43
KovZ9177PP7,Dance/Electronic,1,The Lower Third,London,51.515497,-0.129112,2026-08-06T17:36:43
KovZ9177PP7,Folk,2,The Lower Third,London,51.515497,-0.129112,2026-08-06T17:36:43
KovZ9177PP7,Hip-Hop/Rap,2,The Lower Third,London,51.515497,-0.129112,2026-08-06T17:36:43
KovZ9177PP7,Metal,1,The Lower Third,London,51.515497,-0.129112,2026-08-06T17:36:43
KovZ9177PP7,Pop,12,The Lower Third,London,51.515497,-0.129112,2026-08-06T17:36:43
KovZ9177PP7,R&B,1,The Lower Third,London,51.515497,-0.129112,2026-08-06T17:36:43
KovZ9177PP7,Rock,13,The Lower Third,London,51.515497,-0.129112,2026-08-06T17:36:43
KovZ9177PP7,World,1,The Lower Third,London,51.515497,-0.129112,2026-08-06T17:36:43
KovZ9177PSV,Rock,1,Rainbow,Birmingham,52.474702,-1.882531,2026-08-06T17:36:43
KovZ9177PTf,Rock,1,Drill Shed,Cliftonville Margate,51.39232159,1.39018444,2026-08-06T17:36:43
KovZ9177PVV,Dance/Electronic,1,Sports Illustrated Warehouse,Birmingham,52.508179,-1.89312,2026-08-06T17:36:43
